,IRIS,LIBCOM,TYP_IRIS,C16_PMEN_MENSFAM,C16_PMEN_MENHSEUL,C16_PMEN_MENFSEUL,C16_PMEN_MENCOUPSENF,C16_PMEN_MENCOUPAENF,C16_PMEN_MENFAMMONO,C16_PMEN_CS1,C16_PMEN_CS2,C16_PMEN_CS3,C16_PMEN_CS4,C16_PMEN_CS5,C16_PMEN_CS6,C16_PMEN_CS7,C16_PMEN_CS8
38324,751114201,Paris 11e Arrondissement,H,194.4120718348192,243.89871742042035,275.0352477001232,273.84575528790884,611.3952939327797,314.71161683761926,0.0,72.65140483603537,507.3768035425749,512.8980217757426,365.3410647778343,173.41639024714453,191.11019515050128,90.50482268383756
38325,751114202,Paris 11e Arrondissement,H,133.78192465656088,281.86676322768903,272.0757359565146,495.6775497524743,712.9476405750557,223.64775498661362,0.0,77.39993857898257,932.52527709991,301.1315543917826,312.71450208457344,134.6111170988393,269.89062790109585,91.72435199972428
38326,751114203,Paris 11e Arrondissement,H,154.1011509569142,385.405376924112,527.5384852981531,663.0954008339014,638.0014986671357,250.37631002282328,0.0,112.7025940731304,1000.2789251473016,440.0074732435109,367.5957439141274,125.29201356403992,413.19425519470207,159.4472175662274
38327,751114204,Paris 11e Arrondissement,H,140.77053406398724,580.2798716848858,596.7985693552977,612.5416172725302,539.6093827829615,152.56803435824492,0.0,146.85509370428278,1048.838458452977,499.7858868586149,316.7140536467372,141.8627284727814,315.49095286165993,153.02083552085415
38328,751114205,Paris 11e Arrondissement,H,137.09753035817232,220.24211819294464,361.20795770839055,466.1003556796078,575.973109358448,191.62453660734198,0.0,173.20801983859195,776.3640313133745,336.6419876515976,189.16027316988425,90.41249507751895,312.0474442489013,74.4113566050367
38329,751114206,Paris 11e Arrondissement,H,210.40599440031332,390.6689989132058,544.9386031312721,772.1510592980958,823.6387739592227,182.8330160814297,0.0,170.4948196319016,1212.6670913971252,518.4040367593274,334.38209032990795,142.42866876548268,382.38982140853625,163.8699174912585
38330,751114207,Paris 11e Arrondissement,H,101.79277881349267,284.1543234070806,370.7190298321974,546.4562659339186,617.8407052115319,195.6876492693053,0.0,101.7022361088999,978.8797571710288,346.08564583391154,197.33021577290177,66.92980031650706,367.4027497752279,58.32034748904957
38331,751114208,Paris 11e Arrondissement,H,77.82039421246175,275.5308518136694,394.78385923323066,682.2348664405578,661.2223837523487,153.85845260169802,0.0,187.2003412456359,1021.9967277656928,265.4981091323742,109.40202877218292,57.86461254973486,477.1530115138692,126.33597707447638
38332,751114209,Paris 11e Arrondissement,H,208.9814088799104,294.6090182746839,466.3224471023453,601.839337710659,910.9877752246108,295.165353659912,0.0,166.4971817769778,997.1391593632544,527.5378530655554,360.9856907798311,187.93231372371343,403.5124070109748,134.30073513181458
38333,751114210,Paris 11e Arrondissement,H,133.28066694576677,406.10212183597696,538.4856397006049,665.0395492637182,643.1973383117299,286.11939311312256,0.0,141.45277561370648,1073.8412432302116,498.4653632046301,330.14633656169985,152.6556120102966,340.39876778659465,135.26461076377996
38334,751114211,Paris 11e Arrondissement,H,183.6464672290962,252.5771276455961,365.0291975415996,530.6516168452486,576.448902850375,165.15655198178985,0.0,149.3590679764812,773.3356916831724,396.9773036703134,249.5200413691535,105.36496965026944,323.2648855610536,75.68790418326171
38335,751114212,Paris 11e Arrondissement,H,54.50116561515269,194.06329969945284,235.43723713399572,506.6000926859921,770.6863614514025,159.3628748816392,0.0,184.6714445789694,898.7157314603754,281.0820207608855,152.83885431856393,40.65645117137093,308.94700960270666,53.73951957476318
38336,751114213,Paris 11e Arrondissement,H,71.94954558669795,345.6546115528875,432.083746068278,541.0545051236445,676.8238691260748,194.77875936139802,0.0,93.3254312161645,963.834170168048,402.18625010714425,185.5461344925273,90.03126116950847,305.78853940312496,221.63325026246343
38337,751114214,Paris 11e Arrondissement,H,136.51219628876737,333.1304254488008,328.915593546124,387.1858330982176,373.7487643399025,89.11273894717598,0.0,103.55361773352833,630.1791832850565,318.7902663574351,191.4998627414295,97.17657297124283,184.63139431042825,122.77465426986772
38338,751114301,Paris 11e Arrondissement,H,112.57263544346635,231.71629763748405,282.95549576080697,390.60890813768776,664.8018357475639,362.61073914570255,0.0,60.83449067424552,482.8747298763907,357.21157155086627,406.7621002204559,293.66043565522,317.6079999629848,126.3145839325484
38339,751114302,Paris 11e Arrondissement,H,216.77682148900868,577.6206105101189,756.6555067257904,790.596205158971,925.066712135242,332.38402109886607,0.0,110.98875760431378,1358.7202295395384,639.2906781337564,386.8700160348504,240.62965646678637,719.0563468633754,143.544192475376
38340,751114303,Paris 11e Arrondissement,H,80.18729121030604,166.07041629618303,297.7759212899175,344.663703191811,434.4930962655358,352.81655481279415,0.0,41.76752746575132,385.5124253100275,291.2870291890872,397.7280485964429,212.57482655380863,292.48895932539136,54.64816662603859
38341,751114304,Paris 11e Arrondissement,H,242.093317654161,164.94195827966024,344.1763761068148,445.0546460814934,507.2823426333786,357.7529490558167,1.984821003902522,106.30155375537682,570.4830913375313,559.7719683265483,321.8208646623109,100.983593269307,298.78614576302084,101.16955169332704
38342,751114305,Paris 11e Arrondissement,H,254.93955764859487,491.3093360932721,742.7499213419504,818.6006033201415,770.3121314516933,341.2558159093302,0.0,70.68950479464372,1269.8789728311754,745.436846108865,487.4032811682939,183.54427404112369,483.4242215369625,178.79026528391827
38343,751114306,Paris 11e Arrondissement,H,175.65798185835706,525.4871883653337,654.6817952169757,636.1780415089638,804.913780437401,314.4834392757211,0.0,159.63414678959907,1058.0842642502507,707.5368438523825,423.5828236830199,215.29172607188528,317.8475066778509,229.4249153377641
38344,751114307,Paris 11e Arrondissement,H,115.0887504468687,308.25096429114444,402.7483797367378,500.06189071935415,797.1007401073224,311.8348794714375,0.0,148.01663848173106,721.5932551170699,510.8962096699362,355.90577226571367,187.4935661959094,374.7084718648623,136.47169117764236
38345,751114308,Paris 11e Arrondissement,H,52.16326050891061,197.22359365211048,297.0241250202677,287.7015731159776,706.6244448498961,315.13738655904064,0.0,111.1254046372736,532.1154653480594,412.9266542791547,303.06499318081364,132.6092442195137,265.44818678360485,98.58443525778326
38346,751114309,Paris 11e Arrondissement,H,49.02802819793792,216.68210876437456,402.5582501786341,463.7694250391677,279.8958311523787,151.43723221236635,0.0,48.40496898044219,625.8854819085258,282.0978158500641,127.12216481819364,29.39339915152449,367.277905054421,83.18913978168814
38347,751114310,Paris 11e Arrondissement,H,107.7185647272941,316.7423997607753,380.5754584842447,440.6375715688967,330.42224082366914,141.4213628851103,0.0,59.7274960890756,813.4688682152372,269.1867383425637,153.85731924207454,104.18034244010074,223.3722012723066,93.72463264863188
38348,751114311,Paris 11e Arrondissement,H,177.04577779777756,353.47786224424465,387.5721447133657,403.9023213219112,352.07170794315704,177.73160484478677,0.0,67.86015011012582,724.8640018424205,361.8440057281841,204.70574878288411,143.44183411907264,169.4772412482299,179.6084370343259
38349,751114312,Paris 11e Arrondissement,H,106.54436090542266,270.55322178013296,342.94811985121675,528.5143425570129,478.3654774273001,147.464752852206,0.0,76.65155497281833,901.127531066561,298.2460659856899,144.66519589957667,46.70316327325672,298.2663378961539,108.73042627923476
38350,751114313,Paris 11e Arrondissement,H,116.64305908363188,239.05514529872084,346.49183914244423,529.545460095513,546.6948912149088,186.2864339380915,0.0,109.17313358476194,896.0378165885899,371.2361666560331,165.44397980808083,75.64773332540588,265.50341410875626,81.67458470168232
38351,751114314,Paris 11e Arrondissement,H,122.21753960207838,277.91556371510137,430.2311986516421,410.5727727257579,764.9327060600207,365.64171636010326,0.0,123.78636343800925,1166.496938630592,487.2754661251951,210.22150246088427,101.98154575614758,196.6092538529147,85.1404268509606
38352,751114315,Paris 11e Arrondissement,H,98.8799256503064,345.04306473285874,344.7203875594556,354.5478113336414,516.8705499411659,181.04962824688135,0.0,119.92115273907616,773.0840101400618,328.8249003431129,270.1121967449709,122.45844621325706,138.89372277243743,87.81693851139312
38353,751114316,Paris 11e Arrondissement,H,134.20629852812343,339.3648236415152,301.6285644479405,562.2095558294728,732.4839328162617,183.56565606825592,0.0,193.08825792189688,841.7307758878545,380.0874500864641,262.36324580015275,119.23981487542235,275.48732806167635,181.46195869810256
38354,751114317,Paris 11e Arrondissement,H,112.5375750259076,278.83828057688874,382.6867631260156,709.7250836058688,658.9248806203841,229.54308029486737,0.0,125.23700652604872,1079.9764841471851,426.5041153300032,203.6791458859635,166.97652865820513,286.3333172124612,83.54906549006532
38355,751114318,Paris 11e Arrondissement,H,158.88452660631194,321.84142254394874,464.98480100258297,646.0109658878725,384.7216919126441,132.84677343805174,0.0,80.90520070174121,885.5110876971006,486.1587419616784,284.3165393428306,39.20153381994512,248.81187216548255,84.38520570263366
38356,751114319,Paris 11e Arrondissement,H,75.23668437841626,237.35024017959088,360.8779700449788,323.18964199594404,399.9182366250312,240.1707841468876,0.0,33.56569620659009,350.4059792484152,382.3566583754293,363.8263650096842,99.563160407495,339.0708141341684,67.95488398906674
38357,751114320,Paris 11e Arrondissement,H,99.61247053783298,404.9101171307632,404.51305768853416,430.45101238394784,671.8030452859156,228.72588408357956,0.0,91.34738445315048,869.0416258672876,449.1345020863945,289.6157574342373,84.72767374388222,341.2809204042396,114.86772312138164
38358,751114321,Paris 11e Arrondissement,H,61.42118514386279,324.07760347487306,386.34436060231695,292.70909123800703,557.6522621088315,141.1005841402892,0.0,56.12010844283171,576.8017762220785,439.4356957300607,217.08111555775548,101.23786470346782,305.8098599590043,66.81866609298204
38359,751114401,Paris 11e Arrondissement,H,101.00231930190128,230.55882245042025,335.4579611301495,499.2591652150505,573.3008988132592,138.38583370549748,0.0,64.65316371827495,866.223509527501,332.44252648199455,185.7018550863195,64.02123114408798,297.7844495316609,67.13826512643924
38360,751114402,Paris 11e Arrondissement,H,181.3101055870318,293.0848293355775,412.3098081560433,600.4774014671136,714.9531492153715,143.81460638048316,0.0,66.84178242654585,1224.9502008934485,293.8862794074502,207.01743706907584,70.63310150193779,329.4198371599365,153.20126168322616
38361,751114403,Paris 11e Arrondissement,H,142.3398123007473,413.9111665445588,514.6839982276862,408.4918780607655,541.9548651313862,132.03757714592987,0.0,110.14468749740612,992.1120317386416,300.7147282618365,235.95199753386925,90.75426865571536,228.6052998650153,195.13628385858985
38362,751114404,Paris 11e Arrondissement,H,144.2745233172761,300.6664771258602,371.9193695869382,596.8824721895013,909.4277642905776,236.65366130187508,0.0,207.2661766254764,933.9102872112852,427.82109936543947,338.76919558811994,167.41675647225742,387.4234847515733,97.21726779787672
38363,751114405,Paris 11e Arrondissement,H,72.03257913523738,234.4788232289296,314.13335184094626,365.61450833517006,484.5997329388836,231.27222607914902,0.0,102.85088927470596,772.1819827518435,264.8957410941556,189.28867832617587,129.36951347953848,204.09652804773765,39.44788858415887
38364,751114406,Paris 11e Arrondissement,H,150.4951306225574,396.8189961750618,622.8732918305016,616.1342811273407,698.1422008801942,249.53612520689228,0.0,172.78633355571787,1036.400177420801,571.2555325958979,311.5042312552397,112.85188484974572,393.3329182638108,135.868947901335
38365,751114407,Paris 11e Arrondissement,H,80.37489211369885,268.4366866176696,368.410705867014,461.9898230262025,629.3611356208025,208.42269057070084,0.0,145.00574229893974,928.9904907479844,347.55822023880626,174.68092562096902,123.55677601714515,226.7415643145356,70.46221457770817
38366,751114408,Paris 11e Arrondissement,H,119.76059957931356,398.3931877237818,567.3580387318501,841.562096039755,1199.5365091924125,271.486309854042,0.0,177.8946057864652,1453.558452981021,594.396698481733,314.2480818491241,164.61574234482504,567.3863268617404,125.99683281624624
38367,751114409,Paris 11e Arrondissement,H,210.36371618366692,503.8875099136597,602.6927813417204,645.460196594425,1094.4957174617546,342.15917056661937,0.0,130.460536000779,1408.6922671480916,668.9997263155624,397.3053785668064,248.9349740517777,413.15623652498846,131.5099734538406
38368,751114410,Paris 11e Arrondissement,H,134.2031523276126,501.46050019853135,725.6535160843681,1006.330956040296,1226.91556996125,373.7966091474846,0.0,113.21477080261629,1570.72557840075,745.251745566107,381.7518765925165,130.40845865005642,846.242629512455,180.76524423504125
38369,751114411,Paris 11e Arrondissement,H,219.7196507523236,499.7650132590186,619.0974344678048,862.5915686476046,2029.7154130444767,486.57104193743294,0.0,114.25584580214117,2176.8328918339957,858.5791125527386,586.8318267683997,235.1125045980941,580.8972685880897,164.95067196520282
38370,751114412,Paris 11e Arrondissement,H,139.40889620937372,385.3347863954863,586.8715474135724,864.5541943326268,877.8491605039912,266.6857847540274,9.63673210348557,124.6477034036532,1416.4570237757373,424.3707099503312,344.5729232156438,88.17717267798129,612.618937761816,100.22316672042938
38371,751114413,Paris 11e Arrondissement,H,182.79467941192465,289.2231173058209,388.2736878445973,650.420281820707,817.7187321589944,193.70457589292232,0.0,140.96272870901856,1204.5692508120258,459.92639513874457,222.7225992652201,87.10398863601543,294.2190783437331,112.63103353020904
38372,751124501,Paris 12e Arrondissement,H,169.11488177831552,448.9067291876366,617.0891947409942,585.2653505484742,755.9596052132172,552.0898864913305,0.0,105.3026657791624,609.1025653054753,660.0347085937502,686.7800173649745,358.31960921678774,592.2540696438482,116.63201205596982
38373,751124502,Paris 12e Arrondissement,H,311.6882864671091,527.443506054645,712.7352073071478,980.8136709012874,1067.6828180589132,314.64958150441043,0.0,152.99965260903463,1451.293269185211,984.505750802901,442.90845800281056,83.5827023734142,602.906624678606,196.81661264153524
38374,751124503,Paris 12e Arrondissement,H,110.53584499147652,191.29834131734768,339.62119389408605,485.3358364744224,956.6893675978432,310.80431715534576,0.0,132.50176378930564,817.2846624483301,525.4222010975512,267.9122630679183,106.57836471745972,479.68037051372505,64.90527579623168
38375,751124504,Paris 12e Arrondissement,H,134.74799085841738,219.58096892009183,373.4789329135271,650.9053725690898,974.2265975925184,170.01728512968126,0.0,121.9469370247888,1140.3077691693009,453.4015658418775,297.6311940545618,63.93324204796586,355.01456070413946,90.72187914069151
38376,751124505,Paris 12e Arrondissement,H,96.76474526139478,167.8770029782582,314.1554805372564,460.1771689921552,1199.850543894046,325.66131603851727,0.0,88.68864185719053,998.0571830117495,524.1657200521124,373.1308798549236,105.37968301261988,418.34366700930616,56.72048290372577
